28656252.000000, 0.646014,44358558,na,na,na,na,na,na,na,na,na,na,11597919,2,na,28656252,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,3431115,na,na,na,na,na,na,na,na,na,na,na,na,28656054,na,6
26967228.000000, 0.650326,41467236,na,na,na,na,na,na,na,na,125648,2110,na,na,na,26967228,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3468780,na,na,na,na,na,na,na,na,na,na,na,na,0,19571361,5501300,na,na,6
28347640.000000, 0.630868,44934363,na,na,na,na,na,4027781,na,17870835,na,na,na,na,0,28347640,na,19378674,na,166911,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6
27286233.000000, 0.593414,45981785,na,na,na,na,na,na,na,na,na,na,10880932,2,na,27286233,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0,1,3267917,na,na,na,na,na,na,na,na,na,na,na,na,27286035,na,6
27391928.000000, 0.640376,42774782,na,na,na,na,22440273,na,1745914,na,na,na,na,na,na,27391928,na,na,na,na,na,na,na,na,na,na,na,na,2013978,6292316,150,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6
28600186.000000, 0.648586,44096210,8781135,27367,na,na,na,na,na,na,na,na,na,na,na,28600186,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,18155704,26504,8781126,136070,na,na,na,na,na,na,na,6
27902696.000000, 0.639360,43641600,na,22982,21464,991,na,na,na,na,na,na,na,na,na,27902696,na,na,na,na,na,na,na,1298,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,250461,100,na,na,na,na,na,6
28759363.000000, 0.616177,46673859,na,na,na,na,na,na,na,na,na,na,na,na,na,28759363,na,19765988,na,na,na,90954,85484,na,71178,342481,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,8825503,na,na,na,na,na,na,na,na,6
27340694.000000, 0.642821,42532377,na,na,na,na,22404887,na,1759874,na,na,na,na,na,na,27340694,na,na,na,na,na,na,na,na,na,na,na,na,1971387,6727103,104,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,6
27023048.000000, 0.638858,42298978,na,33624,30628,2445,na,na,na,na,na,na,na,na,na,27023048,na,na,na,na,na,na,na,1781,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,244826,117,na,na,na,na,na,6
